19시 10분 34초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 26초   11   23.71    0.00    8.25   24.74    0.00    2.06    0.00    0.00    0.00   41.24

19시 17분 26초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 27초  all   28.20    0.00    6.53   19.69    0.00    2.92    0.00    0.00    0.00   42.65
19시 17분 27초    0   18.00    0.00    4.00   27.00    0.00    4.00    0.00    0.00    0.00   47.00
19시 17분 27초    1   24.24    0.00    6.06   25.25    0.00    3.03    0.00    0.00    0.00   41.41
19시 17분 27초    2   23.23    0.00    6.06   25.25    0.00    2.02    0.00    0.00    0.00   43.43
19시 17분 27초    3   27.66    0.00    8.51   22.34    0.00   12.77    0.00    0.00    0.00   28.72
19시 17분 27초    4   63.37    0.00    5.94    6.93    0.00    1.98    0.00    0.00    0.00   21.78
19시 17분 27초    5   37.11    0.00    8.25   13.40    0.00    3.09    0.00    0.00    0.00   38.14
19시 17분 27초    6   34.74    0.00    4.21   16.84    0.00    1.05    0.00    0.00    0.00   43.16
19시 17분 27초    7   16.49    0.00    7.22   24.74    0.00    2.06    0.00    0.00    0.00   49.48
19시 17분 27초    8   15.79    0.00    4.21   18.95    0.00    1.05    0.00    0.00    0.00   60.00
19시 17분 27초    9   26.88    0.00    6.45   19.35    0.00    1.08    0.00    0.00    0.00   46.24
19시 17분 27초   10   22.92    0.00    7.29   19.79    0.00    1.04    0.00    0.00    0.00   48.96
19시 17분 27초   11   26.80    0.00   10.31   16.49    0.00    2.06    0.00    0.00    0.00   44.33

19시 17분 27초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 28초  all   28.18    0.00    6.54   20.37    0.00    2.89    0.00    0.00    0.00   42.02
19시 17분 28초    0   22.00    0.00    8.00   23.00    0.00    3.00    0.00    0.00    0.00   44.00
19시 17분 28초    1   23.00    0.00    6.00   23.00    0.00    2.00    0.00    0.00    0.00   46.00
19시 17분 28초    2   24.00    0.00    8.00   28.00    0.00    2.00    0.00    0.00    0.00   38.00
19시 17분 28초    3   19.15    0.00    8.51   25.53    0.00   11.70    0.00    0.00    0.00   35.11
19시 17분 28초    4   81.63    0.00    4.08    3.06    0.00    0.00    0.00    0.00    0.00   11.22
19시 17분 28초    5   42.42    0.00    3.03   13.13    0.00    4.04    0.00    0.00    0.00   37.37
19시 17분 28초    6   16.67    0.00    8.33   23.96    0.00    1.04    0.00    0.00    0.00   50.00
19시 17분 28초    7   17.71    0.00    8.33   25.00    0.00    1.04    0.00    0.00    0.00   47.92
19시 17분 28초    8   22.68    0.00    6.19   26.80    0.00    2.06    0.00    0.00    0.00   42.27
19시 17분 28초    9   29.70    0.00    5.94   16.83    0.00    3.96    0.00    0.00    0.00   43.56
19시 17분 28초   10   18.37    0.00    4.08   18.37    0.00    2.04    0.00    0.00    0.00   57.14
19시 17분 28초   11   20.20    0.00    8.08   18.18    0.00    2.02    0.00    0.00    0.00   51.52

19시 17분 28초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 29초  all   27.44    0.00    7.35   19.91    0.00    2.82    0.00    0.00    0.00   42.48
19시 17분 29초    0   12.37    0.00    6.19   20.62    0.00    5.15    0.00    0.00    0.00   55.67
19시 17분 29초    1   15.53    0.00    7.77   26.21    0.00    5.83    0.00    0.00    0.00   44.66
19시 17분 29초    2   17.35    0.00    6.12   20.41    0.00    1.02    0.00    0.00    0.00   55.10
19시 17분 29초    3   26.88    0.00    8.60   29.03    0.00    8.60    0.00    0.00    0.00   26.88
19시 17분 29초    4   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 17분 29초    5   26.32    0.00   11.58   16.84    0.00    1.05    0.00    0.00    0.00   44.21
19시 17분 29초    6   18.56    0.00    8.25   24.74    0.00    2.06    0.00    0.00    0.00   46.39
19시 17분 29초    7   21.57    0.00    5.88   22.55    0.00    1.96    0.00    0.00    0.00   48.04
19시 17분 29초    8   15.62    0.00    6.25   27.08    0.00    3.12    0.00    0.00    0.00   47.92
19시 17분 29초    9   22.58    0.00    8.60   19.35    0.00    3.23    0.00    0.00    0.00   46.24
19시 17분 29초   10   22.34    0.00    4.26   18.09    0.00    1.06    0.00    0.00    0.00   54.26
19시 17분 29초   11   31.37    0.00   11.76   14.71    0.00    0.98    0.00    0.00    0.00   41.18

19시 17분 29초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 30초  all   28.66    0.00    6.29   20.58    0.00    2.47    0.00    0.00    0.00   42.01
19시 17분 30초    0   22.77    0.00    4.95   25.74    0.00    2.97    0.00    0.00    0.00   43.56
19시 17분 30초    1   20.20    0.00    6.06   25.25    0.00    3.03    0.00    0.00    0.00   45.45
19시 17분 30초    2   19.80    0.00    7.92   27.72    0.00    0.99    0.00    0.00    0.00   43.56
19시 17분 30초    3   45.45    0.00    5.05   19.19    0.00    9.09    0.00    0.00    0.00   21.21
19시 17분 30초    4   54.17    0.00    5.21    9.38    0.00    2.08    0.00    0.00    0.00   29.17
19시 17분 30초    5   53.54    0.00    5.05   12.12    0.00    1.01    0.00    0.00    0.00   28.28
19시 17분 30초    6   17.17    0.00    8.08   24.24    0.00    3.03    0.00    0.00    0.00   47.47
19시 17분 30초    7   20.20    0.00    7.07   20.20    0.00    1.01    0.00    0.00    0.00   51.52
19시 17분 30초    8   18.75    0.00    8.33   28.12    0.00    2.08    0.00    0.00    0.00   42.71
19시 17분 30초    9   25.00    0.00    6.25   17.71    0.00    1.04    0.00    0.00    0.00   50.00
19시 17분 30초   10   26.32    0.00    3.16   18.95    0.00    1.05    0.00    0.00    0.00   50.53
19시 17분 30초   11   20.83    0.00    8.33   17.71    0.00    2.08    0.00    0.00    0.00   51.04

19시 17분 30초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 31초  all   25.64    0.00    7.44   20.09    0.00    3.25    0.00    0.00    0.00   43.59
19시 17분 31초    0   15.62    0.00    5.21   22.92    0.00    3.12    0.00    0.00    0.00   53.12
19시 17분 31초    1   17.35    0.00    9.18   24.49    0.00    1.02    0.00    0.00    0.00   47.96
19시 17분 31초    2   17.35    0.00    4.08   22.45    0.00    3.06    0.00    0.00    0.00   53.06
19시 17분 31초    3   82.35    0.00    7.84    0.00    0.00    6.86    0.00    0.00    0.00    2.94
19시 17분 31초    4   23.96    0.00    8.33   23.96    0.00    3.12    0.00    0.00    0.00   40.62
19시 17분 31초    5   30.53    0.00    7.37   17.89    0.00    3.16    0.00    0.00    0.00   41.05
19시 17분 31초    6   17.17    0.00    8.08   24.24    0.00    3.03    0.00    0.00    0.00   47.47
19시 17분 31초    7   17.02    0.00    3.19   24.47    0.00    1.06    0.00    0.00    0.00   54.26
19시 17분 31초    8   15.46    0.00    6.19   24.74    0.00    4.12    0.00    0.00    0.00   49.48
19시 17분 31초    9   21.78    0.00    8.91   17.82    0.00    2.97    0.00    0.00    0.00   48.51
19시 17분 31초   10   20.21    0.00   11.70   20.21    0.00    3.19    0.00    0.00    0.00   44.68
19시 17분 31초   11   26.00    0.00    9.00   19.00    0.00    4.00    0.00    0.00    0.00   42.00

19시 17분 31초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 32초  all   26.50    0.00    7.62   18.63    0.00    2.71    0.00    0.00    0.00   44.54
19시 17분 32초    0   81.19    0.00    5.94    3.96    0.00    0.00    0.00    0.00    0.00    8.91
19시 17분 32초    1   13.54    0.00    5.21   18.75    0.00    2.08    0.00    0.00    0.00   60.42
19시 17분 32초    2   14.14    0.00    6.06   21.21    0.00    0.00    0.00    0.00    0.00   58.59
19시 17분 32초    3   21.88    0.00   10.42   28.12    0.00   13.54    0.00    0.00    0.00   26.04
19시 17분 32초    4   25.74    0.00    9.90   17.82    0.00    3.96    0.00    0.00    0.00   42.57
19시 17분 32초    5   37.37    0.00    7.07   16.16    0.00    3.03    0.00    0.00    0.00   36.36
19시 17분 32초    6   12.37    0.00    7.22   24.74    0.00    0.00    0.00    0.00    0.00   55.67
19시 17분 32초    7   17.17    0.00    5.05   18.18    0.00    2.02    0.00    0.00    0.00   57.58
19시 17분 32초    8   18.18    0.00    6.06   22.22    0.00    2.02    0.00    0.00    0.00   51.52
19시 17분 32초    9   24.24    0.00   10.10   17.17    0.00    2.02    0.00    0.00    0.00   46.46
19시 17분 32초   10   26.26    0.00    9.09   18.18    0.00    3.03    0.00    0.00    0.00   43.43
19시 17분 32초   11   23.96    0.00    9.38   17.71    0.00    1.04    0.00    0.00    0.00   47.92

19시 17분 32초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 33초  all   27.38    0.00    7.06   19.39    0.00    3.23    0.00    0.00    0.00   42.94
19시 17분 33초    0   94.95    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 17분 33초    1   18.95    0.00    5.26   26.32    0.00    2.11    0.00    0.00    0.00   47.37
19시 17분 33초    2   11.22    0.00    8.16   24.49    0.00    4.08    0.00    0.00    0.00   52.04
19시 17분 33초    3   26.32    0.00   10.53   32.63    0.00    9.47    0.00    0.00    0.00   21.05
19시 17분 33초    4   21.88    0.00    8.33   18.75    0.00    4.17    0.00    0.00    0.00   46.88
19시 17분 33초    5   25.74    0.00    8.91   15.84    0.00    1.98    0.00    0.00    0.00   47.52
19시 17분 33초    6   18.45    0.00    5.83   23.30    0.00    1.94    0.00    0.00    0.00   50.49
19시 17분 33초    7   17.35    0.00    6.12   21.43    0.00    2.04    0.00    0.00    0.00   53.06
19시 17분 33초    8   19.79    0.00    5.21   22.92    0.00    3.12    0.00    0.00    0.00   48.96
19시 17분 33초    9   22.68    0.00    7.22   18.56    0.00    3.09    0.00    0.00    0.00   48.45
19시 17분 33초   10   25.25    0.00    7.07   15.15    0.00    4.04    0.00    0.00    0.00   48.48
19시 17분 33초   11   25.25    0.00    7.07   14.14    0.00    3.03    0.00    0.00    0.00   50.51

19시 17분 33초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 34초  all   28.09    0.00    6.60   19.80    0.00    2.96    0.00    0.00    0.00   42.55
19시 17분 34초    0   30.61    0.00    8.16   18.37    0.00    2.04    0.00    0.00    0.00   40.82
19시 17분 34초    1   21.00    0.00    6.00   26.00    0.00    4.00    0.00    0.00    0.00   43.00
19시 17분 34초    2   18.56    0.00    4.12   26.80    0.00    0.00    0.00    0.00    0.00   50.52
19시 17분 34초    3   20.21    0.00    8.51   26.60    0.00   12.77    0.00    0.00    0.00   31.91
19시 17분 34초    4   22.00    0.00    9.00   17.00    0.00    3.00    0.00    0.00    0.00   49.00
19시 17분 34초    5   22.22    0.00    8.08   14.14    0.00    4.04    0.00    0.00    0.00   51.52
19시 17분 34초    6   22.55    0.00    6.86   28.43    0.00    1.96    0.00    0.00    0.00   40.20
19시 17분 34초    7   27.27    0.00    4.04   28.28    0.00    1.01    0.00    0.00    0.00   39.39
19시 17분 34초    8   80.39    0.00    4.90    3.92    0.00    0.98    0.00    0.00    0.00    9.80
19시 17분 34초    9   24.74    0.00    6.19   16.49    0.00    1.03    0.00    0.00    0.00   51.55
19시 17분 34초   10   23.96    0.00    7.29   16.67    0.00    1.04    0.00    0.00    0.00   51.04
19시 17분 34초   11   21.43    0.00    6.12   15.31    0.00    4.08    0.00    0.00    0.00   53.06

19시 17분 34초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 35초  all   27.91    0.00    7.23   19.06    0.00    2.64    0.00    0.00    0.00   43.15
19시 17분 35초    0   25.74    0.00    3.96   24.75    0.00    3.96    0.00    0.00    0.00   41.58
19시 17분 35초    1   20.59    0.00    6.86   22.55    0.00    1.96    0.00    0.00    0.00   48.04
19시 17분 35초    2   16.49    0.00    5.15   27.84    0.00    1.03    0.00    0.00    0.00   49.48
19시 17분 35초    3   19.59    0.00   12.37   24.74    0.00   11.34    0.00    0.00    0.00   31.96
19시 17분 35초    4   23.47    0.00    7.14   19.39    0.00    3.06    0.00    0.00    0.00   46.94
19시 17분 35초    5   24.24    0.00   10.10   14.14    0.00    1.01    0.00    0.00    0.00   50.51
19시 17분 35초    6   21.65    0.00    7.22   22.68    0.00    1.03    0.00    0.00    0.00   47.42
19시 17분 35초    7   20.41    0.00    6.12   20.41    0.00    2.04    0.00    0.00    0.00   51.02
19시 17분 35초    8   94.06    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 17분 35초    9   21.51    0.00    7.53   17.20    0.00    2.15    0.00    0.00    0.00   51.61
19시 17분 35초   10   22.11    0.00    6.32   20.00    0.00    2.11    0.00    0.00    0.00   49.47
19시 17분 35초   11   22.68    0.00    8.25   15.46    0.00    2.06    0.00    0.00    0.00   51.55

19시 17분 35초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 36초  all   28.72    0.00    7.09   19.00    0.00    2.53    0.00    0.00    0.00   42.65
19시 17분 36초    0   15.96    0.00    5.32   24.47    0.00    3.19    0.00    0.00    0.00   51.06
19시 17분 36초    1   17.71    0.00    8.33   22.92    0.00    2.08    0.00    0.00    0.00   48.96
19시 17분 36초    2   20.59    0.00    6.86   23.53    0.00    2.94    0.00    0.00    0.00   46.08
19시 17분 36초    3   47.87    0.00    9.57   19.15    0.00    6.38    0.00    0.00    0.00   17.02
19시 17분 36초    4   29.00    0.00    9.00   19.00    0.00    3.00    0.00    0.00    0.00   40.00
19시 17분 36초    5   61.76    0.00    5.88    8.82    0.00    0.98    0.00    0.00    0.00   22.55
19시 17분 36초    6   22.45    0.00    6.12   26.53    0.00    1.02    0.00    0.00    0.00   43.88
19시 17분 36초    7   14.29    0.00    6.12   13.27    0.00    2.04    0.00    0.00    0.00   64.29
19시 17분 36초    8   31.63    0.00    4.08   14.29    0.00    2.04    0.00    0.00    0.00   47.96
19시 17분 36초    9   27.45    0.00    5.88   19.61    0.00    3.92    0.00    0.00    0.00   43.14
19시 17분 36초   10   31.00    0.00    8.00   17.00    0.00    1.00    0.00    0.00    0.00   43.00
19시 17분 36초   11   24.00    0.00   10.00   20.00    0.00    2.00    0.00    0.00    0.00   44.00

19시 17분 36초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 37초  all   27.76    0.00    6.45   21.31    0.00    3.31    0.00    0.00    0.00   41.17
19시 17분 37초    0   17.89    0.00    4.21   25.26    0.00    4.21    0.00    0.00    0.00   48.42
19시 17분 37초    1   15.46    0.00    7.22   24.74    0.00    2.06    0.00    0.00    0.00   50.52
19시 17분 37초    2   19.59    0.00    6.19   23.71    0.00    2.06    0.00    0.00    0.00   48.45
19시 17분 37초    3   25.77    0.00    7.22   30.93    0.00   11.34    0.00    0.00    0.00   24.74
19시 17분 37초    4   24.00    0.00    9.00   17.00    0.00    4.00    0.00    0.00    0.00   46.00
19시 17분 37초    5   97.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
19시 17분 37초    6   17.53    0.00    5.15   24.74    0.00    4.12    0.00    0.00    0.00   48.45
19시 17분 37초    7   17.82    0.00    7.92   24.75    0.00    2.97    0.00    0.00    0.00   46.53
19시 17분 37초    8   22.22    0.00    4.04   25.25    0.00    3.03    0.00    0.00    0.00   45.45
19시 17분 37초    9   26.53    0.00    8.16   20.41    0.00    2.04    0.00    0.00    0.00   42.86
19시 17분 37초   10   29.00    0.00    7.00   20.00    0.00    2.00    0.00    0.00    0.00   42.00
19시 17분 37초   11   18.56    0.00    8.25   19.59    0.00    2.06    0.00    0.00    0.00   51.55

19시 17분 37초  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19시 17분 38초  all   28.10    0.00    7.65   20.03    0.00    2.99    0.00    0.00    0.00   41.23
19시 17분 38초    0   33.66    0.00    4.95   17.82    0.00    3.96    0.00    0.00    0.00   39.60
19시 17분 38초    1   24.76    0.00    6.67   25.71    0.00    2.86    0.00    0.00    0.00   40.00
19시 17분 38초    2   23.53    0.00    5.88   25.49    0.00    1.96    0.00    0.00    0.00   43.14
19시 17분 38초    3   35.35    0.00   11.11   22.22    0.00    9.09    0.00    0.00    0.00   22.22
19시 17분 38초    4   33.68    0.00    5.26   17.89    0.00    2.11    0.00    0.00    0.00   41.05
19시 17분 38초    5   57.58    0.00    7.07    8.08    0.00    2.02    0.00    0.00    0.00   25.25
19시 17분 38초    6   19.00    0.00    8.00   19.00    0.00    2.00    0.00    0.00    0.00   52.00
19시 17분 38초    7   20.00    0.00    6.00   23.00    0.00    4.00    0.00    0.00    0.00   47.00
19시 17분 38초    8   17.00    0.00   10.00   21.00    0.00    1.00    0.00    0.00    0.00   51.00
